ID,ARTISTE, PAYS,TITRE,ANNÉE ,ÉTIQUETTES,STYLE (S),TOP 250 TEXTES FRANÇAIS ,AUTEURS,LIENS ÉCOUTE STREAMING 
top-250-102,Grimes,Canada / Québec,Visions,2012,4AD,Électro-pop,"Ce top 250 ne serait pas complet sans la présence de Grimes. Enfermée pendant plusieurs jours dans son appartement situé avenue du Parc à Montréal, privée de sommeil et de nourriture, l’artiste donne naissance à Visions en 2012. À la croisée des mondes entre la musique pop, l’électronique expérimentale et le new age, Visions est un pur chef-d’œuvre des temps modernes et a valu à Grimes une reconnaissance mondiale et la notoriété qu’on lui connait aujourd’hui. Si jamais vous êtes passé.e à côté de cette production montréalaise monumentale, il est temps d’y remédier.  ",Benjamin Fabre,https://soundcloud.com/actuallygrimes/sets/visions-10 https://open.spotify.com/album/03yuwV0HcXTimDkgRmb49N?autoplay=true&v=L https://play.google.com/store/music/album?id=Bptno2nsquyzwctnvpijanoqdqa&tid=song-Tgpnrftsn3shgbdg5c52qmyeab
top-250-103,Grouper,États-Unis,A I A,2011,Kranky,Folk rock/psychédélique/ambient/shoegaze,"L’univers sonore de Liz Harris, alias Grouper, est reconnaissable entre mille. De lentes mélopées léthargiques aux atmosphères brumeuses et ouatées où des voix évanescentes s’élèvent au milieu des vestiges de pistes musicales englouties par des effets de réverbération. Ses pistes vocales et instrumentales sont tellement trafiquées que c’est comme si elle les avait passées des dizaines de fois à la photocopieuse pour en gommer les contours. Regroupant sur CD deux 33 tours qui n’avaient été que brièvement disponibles, A I A Dream Loss/Alien Observer compte parmi les plus belles réussites de la manière Grouper. La musique des limbes! ", Michel Rondeau ,https://grouper.bandcamp.com/album/a-i-a-dream-loss https://grouper.bandcamp.com/album/a-i-a-alien-observer
top-250-104,Helena Hauff,Allemagne,Discreet Desires,2015,Ninja Tune,Techno/électro,"Dans le monde de la techno allemande, Helena Hauff se passe de présentations et ce, depuis plusieurs années déjà. Si sa discographie vous est familère, vous savez que la qualité est une constante dans ses productions. Sorti en 2015, ce LP ne déroge pas à la règle. Puisant ses inspirations dans les méandres de la techno berlinoise ou encore de l’EBM, l’artiste livre une œuvre tantôt inquiétante, tantôt excitée. Les sonorités multiples et variées de chaque pièce sont un plaisir pour les oreilles. L’intelligence de la composition fait de ce disque un incontournable pour les amateurs.trices.  ",Benjamin Fabre,https://helenahauff.bandcamp.com/album/discreet-desires
top-250-105,Hiatus Kaiyote,Australie,Choose Your Weapon,2015,Flying Buddha,Future soul/R&B/jazz/funk/groove/punk ,"Chapeauté par l’inénarrable Naomi « Nai Palm » Saalfield, chanteuse, multi-instrumentiste et compositrice d’exception, ce groupe de Melbourne doit être retenu au sommet des propositions musicales de la décennie. Même si es albums Tawk Tomahawk (2012) et Choose Your Weapon (2015) ont récolté d’excellentes critiques, Hiatus Kaiyote n’a toujours pas débordé le cercle des initiés. Nai Palm et ses collègues, tous d’excellents musiciens, ont mis au point un collage explosif de soul, jazz, funk, hip-hop, punk rock, musiques subsahariennes et plus encore. Explosif, allumé, rutilant et très futé. ",Alain Brunet,https://open.spotify.com/album/3qzmmmRmVBiOuMvrerfW4z?autoplay=true&v=L 
top-250-106,Hyperculte,France,Hyperculte,2016,Les disques Bongo Joe,Post-punk/folk,"Premier album mené à un train d’enfer pour ce duo de choc qui rappelle à notre bon souvenir celui que formaient Brigitte Fontaine et Areski Belkacem à leur époque la plus dense. La pochette nous présente le duo attifé comme des yétis déguisés en yacks. À gauche, Simone Aubert, batteuse qui officie aussi chez Massicot. À droite, Vincent Bertholet, contrebassiste et patron du mirifique Orchestre tout puissant Marcel Duchamp. Hyperculte, c’est du speed folk néodadaïste, parfois parsemé d’accords nerveux qu’on croirait plaqués par Johnny Marr? Hmm, trame de fond haut de gamme pour moments de transe et de danse, ça c’est sûr. ",Luc Marchessault,https://hyperculteband.bandcamp.com/album/hyperculte
top-250-107,Ibibio Sound Machine,Royaume-Uni,Ibibio Sound Machine,2014,Soundway,Electro/afrobeat,"Le premier album de cette troupe londonienne, dirigée par la charismatique chanteuse Eno Williams, est comme un retour vers une époque future où les voix traditionnelles en langue ibibio et les rythmes afrobeat se mêlent aux synthétiseurs analogiques spatiaux et aux boîtes à rythme. Le groupe, composé de poids lourds dont le guitariste Alfred Kari Bannerman (Osibisa, Pat Thomas), se pavane dans une esthétique résolument disco et même post-punk à travers ces dix chansons, mais avec une retenue et un goût exemplaires. ",Parker Mah,https://soundcloud.com/ibibio
top-250-108,Iceage ,Danemark,Beyondless,2018,Matador,Post-punk /indie rock/alternatif ,"Les jeunes Danois d’Iceage, à peine majeurs à leur début, se font d’abord remarquer pour leurs trois albums de hardcore punk brutaux et viscéraux. Prenant un virage post punk avec leur dernier effort, ils proposent un album plus mature et plus ambitieux. Le chanteur Elias Bender Rønnenfelt réalise une performance presque théâtrale de poète torturé, faisant écho à Nick Cave dans The Birthday Party. L’album mélange une énergie punk bien dosée à des textes inspirés du spleen baudelairien, créant une atmosphère sombre et mélancolique, voire malsaine.",Louise Jaunet, https://www.deezer.com/fr/album/62099182
top-250-109,IDLES ,Royaume-Uni,Joy As An Act of Resistance,2018,Partisan Records,Punk/post-punk/indie rock/alternatif ,"Le groupe britannique IDLES utilise une énergie contestatrice punk pour prendre à bras-le-corps différents sujets brûlants de nos sociétés actuelles comme la masculinité toxique, l’acceptation de soi et des autres ou encore l’immigration. Le combat est mené par le chanteur Joe Talbot qui partage ses réflexions de façon sincère, mais sans concession, grâce à sa puissante voix rauque et éraillée, accompagnée de riffs tranchants de guitare. Tout comme le groupe post-punk Savages, IDLES nous invite à repenser les représentations de l’homme et de la femme dans le contexte du XXIe siècle.",Louise Jaunet,https://open.spotify.com/album/2JLMlrYV74wjlOqgsm2hfX https://www.deezer.com/en/album/64985262 https://tidal.com/browse/album/90686152 
top-250-110,Iestyn Davies,Royaume-Uni,Arias for Guadagni,2012,Hyperion,Classique/baroque,"Avec cet enregistrement, Iestyn Davies s’est imposé comme un des contreténors les plus importants sur la scène internationale. Son phrasé spectaculaire ainsi que sa musicalité exceptionnelle nous procurent ici des moments de grâce. Pour ce qui est de l’ensemble, Jonathan Cohen et Arcangelo offre un accompagnement des plus soignés. Émouvant. ",Frédéric Lambert,https://www.hyperion-records.co.uk/dc.asp?dc=D_CDA67924
top-250-111,ÌFÉ,Porto Rico,IIII + IIII,2017,Discos Ifá,Afro-caribéen futuriste,"Syncrétisme avant-gardiste du vocabulaire afro-caribéen avec des percussions numérisées, cet album réussit à franchir la ligne entre le sacré et le profane, le traditionnel et la pop, avec une élégance brute. La profonde spiritualité de l'album transparaît dans la créativité décalée du leader/vocaliste/percussionniste Otura Mun, un prêtre yoruba ordonné. Leur mémorable première prestation au Festival de Jazz de Montréal a été un régal pour les oreilles et les yeux.",Parker Mah,https://grupoife.bandcamp.com/album/iiii-iiii-full-album
top-250-112,Ingrid Laubrock,États-Unis,Contemporary Chaos Practices ,2018,Intakt,Jazz d’avant-garde/musique contemporaine,"La saxophoniste Ingrid Laubrock est l’une des meilleures improvisatrices de la scène free jazz et Contemporary Chaos Practices est son premier projet d’écriture pour grand orchestre avec solistes. À quel genre le résultat s’apparente-t-il? Pour paraphraser le compositeur et improvisateur George Lewis, «ce n’est pas un mot stupide comme jazz qui allait l’empêcher de faire ce dont elle avait envie...» Afin d’assurer la cohésion du grand ensemble de quelque 40 musiciens, dont un octuor vocal, et les solistes Mary Halvorson, Nate Wooley, Kris Davis et elle-même, dont les performances sont spontanées, elle a même eu recours à deux chefs. La musique dense, foisonnante et imprévisible saura récompenser qui aime s’aventurer en territoire inconnu. ",Michel Rondeau,https://www.deezer.com/en/album/76736102
top-250-113,Jaga Jazzist,Norvège,One-Armed Bandit,2010,Ninja Tune,Jazz contemporain / électro / prog / psych rock / minimalisme américain,"Au tournant de 2010,  cette formation norvégienne atteignait un sommet d’inspiration. Mené par les frères Lars et Martin Horntveth, Jaga Jazzist ficelait plusieurs styles pour ainsi générer une force de frappe exceptionnelle. Des polyrythmes puissants portaient ces compositions à la fois singulières et fédératrices, mélodiquement et harmoniquement  consonantes malgré une recherche texturale inédite et des ornements orchestraux inspirés des courants d’avant-garde. Enrobages jazz, électros, psych rock, prog, bruitistes, minimalistes…  Tant sur scène qu’en studio, Jaga jazzist fut alors un phare.",Alain Brunet,https://open.spotify.com/album/6Gk0nFXMulJtAle3W4vXF1 
top-250-114,Jaimie Branch,États-Unis,Fly or Die,2017,International Anthem,Jazz/jazz d’avant-garde/improvisation libre,"Une trompettiste aventureuse et en verve. Une section rythmique violoncelle, contrebasse, batterie kinétique à souhait. Des pièces exubérantes mêlant funk, influences latines et musique africaine qui s’enchaînent pour former une suite. Des paysages sonores inattendus. Quelques caméos, dont celui du cornettiste Ben LaMar Gay. Un disque enlevant au groove contagieux.  ",Michel Rondeau,https://intlanthem.bandcamp.com/album/fly-or-die
top-250-115,James Blake,Royaume-Uni,James Blake ,2011,A&M/Atlas,Post-dubstep/downtempo,"C’est à une plongée dans les méandres affectifs que nous convie James Blake sur son premier album. Il y transpose haut la main ses influences dubstep, déjà minimalistes, sur le terrain de l’intériorité. Envoûtés, on suit sans résistance son travail de perlaboration. Sa voix haut perchée, aux accents soul, souvent hachurée et décuplée, se fond en ritournelles. La musique suit ce soliloque avec force retenue, bien que le piano et les bandes passent par quelques chaos cathartiques. Les voix démultipliées s’harmonisent enfin dans le chœur virtuel de Measurements, touche finale et rédemptrice de cet opus marquant.",Geneviève Gendreau,https://www.deezer.com/fr/album/1648602?autoplay=true
top-250-116,Jamie XX,Royaume-Uni,In Colour ,2015,Young Turks,Électronique/hip-hop/house/UK garage/downtempo/dancehall,"L’une des vertus cardinales pour un artiste est de savoir marier les genres et élargir sa palette sonore tout en développant et conservant sa griffe. Sur In Colour, Jamie XX parvient à concilier les deux avec brio. Même si sa collaboration avec Young Thug et Popcaan produit la chanson la plus immédiatement jouissive, le disque au complet est enthousiasmant. Et puis, retrouver la voix de Romy Madley Croft (la chanteuse de XX) est un plaisir qu’on n’a pas envie de bouder non plus. ",Laura Crépin,https://www.youtube.com/playlist?list=PLZqsyBiYZFQ02H-X7DxGRlcWdNW0OL-4k
top-250-117,Janelle Monáe,États-Unis,The ArchAndroid,2010,Wondaland Arts Society / Atlantic / Bad Boy,Future soul/R&B/funk/rock/avant pop/hip-hop/néo Broadway/jazz/classique contemporain,"Prodige de l’école néo-Broadway, chanteuse, rappeuse, danseuse, compositrice inspirée, directrice artistique, showgirl hallucinante, Janelle Monáe avait généré un immense WOW lorsqu’elle lança The ArchAndroid. Afro-futuriste, la trame dramatique de cet album extraordinaire portait les exécutions brillantes de future soul, R&B, funk, rock, hip-hop, jazz, musique de chambre de tradition classique. Avait-elle pris le relais féminin des grands leaders afro-américains tels James Brown, Stevie Wonder, George Clinton et autres Prince ? La suite fut moins visionnaire que prévu mais Janelle demeure aujourd’hui une frontwoman de premier plan. ",Alain Brunet,https://open.spotify.com/album/1Lci4bx7JIuCC8pnBNX7ds?autoplay=true&v=L
top-250-118,Jean Leloup,Canada / Québec ,À Paradis City ,2014,Grosse Boîte ,Chanson/pop rock/folk rock  ,"Un disque court (à peine plus de 30 minutes), mais dense, où le Roi Ponpon met de côté son aplomb habituel pour aborder en toute humilité et sans faux-fuyants certains sujets intimes et délicats. Son imparable sens du groove appuie toujours aussi efficacement la rythmique de ses vers, sauf qu’ici, il ne badine pas, la tristesse, les regrets sont palpables. Une œuvre émouvante et courageuse, douloureuse même par moments, mais où, entre les lignes, on voit poindre la lumière. ",Michel Rondeau,https://jeanleloup.bandcamp.com/album/paradis-city
top-250-119,Jean-Louis Murat,France,Morituri,2016,PIAS,Chanson d'auteur/ folk rock/avant pop,"2015 : une année marquée au fer rouge pour les cityoyens de l’Hexagone. Elle s’est amorcée avec la tuerie de Charlie Hebdo pour se conclure avec l’attentat du Bataclan. Morituri (ceux qui vont mourir) est une œuvre imprégnée de ce funeste air du temps. Murat y évoque un monde en perte de repères, au-dessus duquel plane l’ombre de la Grande faucheuse, allant même jusqu’à faire le récit de sa propre tentative de suicide sur Le Cafard, joyau noir qui conclut l’album. De subtils arrangements jazzy servent d’écrin à ces textes de haut niveau. ",Steve Naud,https://www.deezer.com/fr/album/12867362
